protein_set_id;sup;accession;gene_name;description;protein_set_score;is_validated;selection_level;#sameset_protein_matches;#subset_protein_matches;coverage;MW;#observable_peptides;#sequences;#specific_sequences;#peptides;#specific_peptides;#peptide_matches;#specific_peptide_matches;peptides_count_A_01.raw.mzDB.t.xml;peptides_count_A_02.raw.mzDB.t.xml;peptides_count_A_03.raw.mzDB.t.xml;peptides_count_A_04.raw.mzDB.t.xml;peptides_count_B_01.raw.mzDB.t.xml;peptides_count_B_02.raw.mzDB.t.xml;peptides_count_B_03.raw.mzDB.t.xml;peptides_count_B_04.raw.mzDB.t.xml;peptides_count_C_01.raw.mzDB.t.xml;peptides_count_C_02.raw.mzDB.t.xml;peptides_count_C_03.raw.mzDB.t.xml;peptides_count_C_04.raw.mzDB.t.xml;psm_count_A_01.raw.mzDB.t.xml;psm_count_A_02.raw.mzDB.t.xml;psm_count_A_03.raw.mzDB.t.xml;psm_count_A_04.raw.mzDB.t.xml;psm_count_B_01.raw.mzDB.t.xml;psm_count_B_02.raw.mzDB.t.xml;psm_count_B_03.raw.mzDB.t.xml;psm_count_B_04.raw.mzDB.t.xml;psm_count_C_01.raw.mzDB.t.xml;psm_count_C_02.raw.mzDB.t.xml;psm_count_C_03.raw.mzDB.t.xml;psm_count_C_04.raw.mzDB.t.xml;raw_abundance_A_01.raw.mzDB.t.xml;raw_abundance_A_02.raw.mzDB.t.xml;raw_abundance_A_03.raw.mzDB.t.xml;raw_abundance_A_04.raw.mzDB.t.xml;raw_abundance_B_01.raw.mzDB.t.xml;raw_abundance_B_02.raw.mzDB.t.xml;raw_abundance_B_03.raw.mzDB.t.xml;raw_abundance_B_04.raw.mzDB.t.xml;raw_abundance_C_01.raw.mzDB.t.xml;raw_abundance_C_02.raw.mzDB.t.xml;raw_abundance_C_03.raw.mzDB.t.xml;raw_abundance_C_04.raw.mzDB.t.xml;abundance_A_01.raw.mzDB.t.xml;abundance_A_02.raw.mzDB.t.xml;abundance_A_03.raw.mzDB.t.xml;abundance_A_04.raw.mzDB.t.xml;abundance_B_01.raw.mzDB.t.xml;abundance_B_02.raw.mzDB.t.xml;abundance_B_03.raw.mzDB.t.xml;abundance_B_04.raw.mzDB.t.xml;abundance_C_01.raw.mzDB.t.xml;abundance_C_02.raw.mzDB.t.xml;abundance_C_03.raw.mzDB.t.xml;abundance_C_04.raw.mzDB.t.xml
70435;1;sp|P21367|YCAC_ECOLI;;sp|P21367|YCAC_ECOLI Probable hydrolase YcaC OS=Escherichia coli (strain K12) OX=83333 GN=ycaC PE=1 SV=1;181,177;true;2;1;0;0;0;-1;4;4;4;4;54;54;2;4;2;4;1;;;1;2;2;3;3;2;5;2;5;1;0;0;1;2;2;3;3;6202981,5;6470402;6278145;5203585,5;3186966,5;2320070,25;2724074;3669771;5867996;6756287;5786479;6323200;5321858;5729585,5;5920901;4810220;3251015;2350809;2688286,25;3661302;6015897;6777917;5828759;6323200
70452;1;sp|P0ACD4|ISCU_ECOLI;;sp|P0ACD4|ISCU_ECOLI Iron-sulfur cluster assembly scaffold protein IscU OS=Escherichia coli (strain K12) OX=83333 GN=iscU PE=1 SV=1;45,199;true;2;1;0;0;0;-1;1;1;1;1;4;4;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;950508;978428,5;1145148,5;931317,19;601922,44;458673,91;514976,94;419608,75;980648,94;905748,12;1024837,12;995754,38;815489,81;866405,19;1079986,38;860914,06;614019,31;464750,94;508211,41;418640,38;1005365,88;908647,88;1032325,31;995754,38
70466;1;sp|P0A7M9|RL31_ECOLI;;sp|P0A7M9|RL31_ECOLI 50S ribosomal protein L31 OS=Escherichia coli (strain K12) OX=83333 GN=rpmE PE=1 SV=1;239,797;true;2;1;0;0;0;-1;3;3;3;3;73;73;3;3;3;3;1;2;2;1;3;3;3;3;3;3;3;3;1;2;2;1;3;4;3;3;2178037;2397859,75;2282593;2237901,5;925429,31;1209140,75;1380383,62;701624,62;2789653;2502015,25;3026413;2856997,5;1868650,25;2123321,25;2152707,5;2068726,88;944027,69;1225160,75;1362248,75;700005,44;2859965,25;2510025,5;3048526;2856997,5
70476;1;sp|P37095|PEPB_ECOLI;;sp|P37095|PEPB_ECOLI Peptidase B OS=Escherichia coli (strain K12) OX=83333 GN=pepB PE=1 SV=2;50,592;true;2;1;0;0;0;-1;1;1;1;1;14;14;1;1;1;;;;;;1;1;1;1;1;1;1;0;;;;0;1;1;1;1;416780,97;617494,69;584781,19;660304,25;;;;406614,88;463758,34;595294,75;513089,16;519669,81;357577,91;546795,81;551505,5;610388,44;;;;405676,5;475447,22;597200,56;516838,16;519669,81
70480;1;sp|P64581|YQJD_ECOLI;;sp|P64581|YQJD_ECOLI Uncharacterized protein YqjD OS=Escherichia coli (strain K12) OX=83333 GN=yqjD PE=1 SV=1;151,929;true;2;1;0;0;0;-1;3;3;3;3;31;31;1;2;2;2;1;1;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;4738693;4693123,5;3327641,5;3975872,25;1985741,62;2333751,75;2018918,88;2069650,88;4554869,5;4359058;3922977,5;4053994,5;4065569;4155793,5;3138289,5;3675315,25;2025649,12;2364672;1992395,25;2064874,5;4669673;4373014;3951641,5;4053994,5
70498;1;sp|P0A6W5|GREA_ECOLI;;sp|P0A6W5|GREA_ECOLI Transcription elongation factor GreA OS=Escherichia coli (strain K12) OX=83333 GN=greA PE=1 SV=1;22,81;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;1;1;;0;0;0;0;0;0;0;0;0;1;1;;630143,19;552789,5;645920;537826,5;601955,12;406621,16;417595,28;516030,94;666109,19;590568,06;516988,88;;557996,19;521334,25;597091,56;548635,19;609930,5;401279,16;416631,56;529037,31;668241,75;594883,19;516988,88
70508;1;sp|P39451|ADHP_ECOLI;;sp|P39451|ADHP_ECOLI Alcohol dehydrogenase, propanol-preferring OS=Escherichia coli (strain K12) OX=83333 GN=adhP PE=1 SV=1;35,124;true;2;1;0;0;0;-1;1;1;1;1;5;5;;1;;;;;;;;1;1;;0;1;0;0;0;;0;0;0;1;1;0;119354,2;67889,51;106068,46;134405,78;63969,3;;41417,08;62144,51;100516,95;132451,03;166858,34;157926,25;102400,12;60116,63;100032,88;124245,35;65254,9;;40872,96;62001,1;103050,45;132875,08;168077,53;157926,25
70537;1;sp|P0ACJ8|CRP_ECOLI;;sp|P0ACJ8|CRP_ECOLI cAMP-activated global transcriptional regulator CRP OS=Escherichia coli (strain K12) OX=83333 GN=crp PE=1 SV=1;109,489;true;2;1;0;0;0;-1;4;4;4;4;11;11;;3;1;1;;;;;;;2;;0;3;1;1;0;0;0;0;0;0;2;0;2913032;2180617;2717070,5;1782499,25;283962,66;607012,94;1247598,62;970178,06;2168351,25;2547475,5;2199121,25;2133510,5;2499240,25;1930951,38;2562461,75;1647751;289669,47;615055,38;1231208,25;967939,12;2223003,75;2555631;2215189,5;2133510,5
70539;1;sp|P0A825|GLYA_ECOLI;;sp|P0A825|GLYA_ECOLI Serine hydroxymethyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=glyA PE=1 SV=1;624,02;true;2;1;0;0;0;-1;12;12;13;13;141;141;7;8;8;9;3;2;1;3;8;7;8;7;7;9;9;9;3;2;1;3;9;9;9;7;12446734;12674684;12461049;11511082;4306272,5;5791194;6079565;6039337;13171839;13993591;13670180;12679816;10678695;11223520;11751980;10640900;4392816;5867922,5;5999694,5;6025399;13503832;14038390;13770064;12679816
70550;1;sp|P0A7V3|RS3_ECOLI;;sp|P0A7V3|RS3_ECOLI 30S ribosomal protein S3 OS=Escherichia coli (strain K12) OX=83333 GN=rpsC PE=1 SV=2;451,23;true;2;1;0;0;0;-1;9;9;9;9;127;127;5;5;5;7;1;2;2;;7;6;6;6;5;5;5;7;2;2;2;0;7;7;6;6;20749048;21153066;21326560;20232456;8347040;8398401;9245001;9221090;22325446;18697058;21803428;21128474;17801678;18731186;20113018;18702980;8514790;8509672;9123546;9199810;22888150;18756916;21962738;21128474
70597;1;sp|P0ABB4|ATPB_ECOLI;;sp|P0ABB4|ATPB_ECOLI ATP synthase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=atpD PE=1 SV=2;780,936;true;2;1;0;0;0;-1;16;16;17;17;194;194;8;8;9;6;5;3;3;3;11;7;10;9;8;10;9;6;5;3;3;3;12;8;10;10;19544370;18207620;17788198;18578344;9209146;10191634;11345316;9937132;20519840;19316784;20042872;19680572;16768123;16122972;16775999;17173910;9394222;10326666;11196268;9914198;21037034;19378628;20189320;19680572
70598;1;sp|P02413|RL15_ECOLI;;sp|P02413|RL15_ECOLI 50S ribosomal protein L15 OS=Escherichia coli (strain K12) OX=83333 GN=rplO PE=1 SV=1;238,65;true;2;1;0;0;0;-1;6;6;6;6;77;77;5;4;5;5;2;2;2;1;4;4;4;5;5;4;5;5;2;2;2;1;4;4;4;5;12834914;11419316;11726134;13043602;6301945;6208048,5;6408345;6257025,5;13372070;13295276;13478115;14072470;11011736;10111883;11058886;12057569;6428596;6290300;6324154,5;6242585;13709107;13337840;13576596;14072470
70607;1;sp|P69783|PTGA_ECOLI;;sp|P69783|PTGA_ECOLI PTS system glucose-specific EIIA component OS=Escherichia coli (strain K12) OX=83333 GN=crr PE=1 SV=2;323,965;true;2;1;0;0;0;-1;6;6;6;6;84;84;4;5;6;5;1;3;1;4;5;4;6;5;4;5;6;5;1;3;1;4;5;4;6;5;15725901;15621492;12624006;15632533;5729111,5;5492440;6134136,5;6054772;13928084;16812404;13415077;14791921;13492060;13832939;11905665;14450789;5844249;5565211;6053549;6040798,5;14279134;16866232;13513096;14791921
70608;1;sp|P0AC38|ASPA_ECOLI;;sp|P0AC38|ASPA_ECOLI Aspartate ammonia-lyase OS=Escherichia coli (strain K12) OX=83333 GN=aspA PE=1 SV=1;574,268;true;2;1;0;0;0;-1;14;14;14;14;209;209;11;9;14;11;2;3;3;3;10;11;11;11;11;10;15;11;2;3;4;4;10;11;11;13;18823164;16860044;16166388;16486996;7300342,5;9673473;10007336;8409567;17310088;17699002;17926700;20103142;16149364;14929687;15246476;15240657;7447057;9801638;9875866;8390160;17746384;17755666;18057684;20103142
70625;1;sp|P33221|PURT_ECOLI;;sp|P33221|PURT_ECOLI Formate-dependent phosphoribosylglycinamide formyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=purT PE=1 SV=3;93,708;true;2;1;0;0;0;-1;1;1;1;1;13;13;1;1;1;1;;;;;1;1;1;1;1;1;1;1;;;;;1;1;1;1;655780,19;556579,12;547527,19;445891,34;;;;;230955,17;272652,56;311096,78;413785,72;562627,62;492854,66;516371,38;412184,09;;;;;236776,31;273525,47;313369,88;413785,72
70637;1;sp|P23538|PPSA_ECOLI;;sp|P23538|PPSA_ECOLI Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ppsA PE=1 SV=5;164,213;true;2;1;0;0;0;-1;5;5;5;5;32;32;1;3;1;2;1;1;1;;2;2;1;1;1;3;1;2;1;1;1;0;2;2;1;1;2430872,5;2350448;1626645,75;3328653,5;520679,81;796186;547512,81;1077656,12;2145347,5;2749470,5;2682522,75;1508971;2085571;2081337,88;1534085,25;3077023,5;531143,88;806734,75;540319,88;1075169,12;2199420;2758273;2702123;1508971
70644;1;sp|P0AFH8|OSMY_ECOLI;;sp|P0AFH8|OSMY_ECOLI Osmotically-inducible protein Y OS=Escherichia coli (strain K12) OX=83333 GN=osmY PE=1 SV=1;415,212;true;2;1;0;0;0;-1;6;6;6;6;108;108;6;6;6;5;1;3;2;2;6;5;6;6;6;6;7;6;1;3;2;2;6;5;7;6;16826956;12593631;14298930;12593192;6200431;6321351;6959139;7148931;12933017;14051880;13543407;14434525;14436713;11151748;13485281;11641207;6325041;6405103,5;6867713;7132433;13258989;14096866;13642365;14434525
70648;1;sp|P0A7T3|RS16_ECOLI;;sp|P0A7T3|RS16_ECOLI 30S ribosomal protein S16 OS=Escherichia coli (strain K12) OX=83333 GN=rpsP PE=1 SV=1;116,838;true;2;1;0;0;0;-1;2;2;2;2;19;19;2;2;2;;;;;;;2;;2;2;2;2;0;0;0;0;0;0;2;0;2;6233397;5562295,5;4389824,5;3993260,5;1913431,88;1874384,12;2782674;2183741;5557847;5260437,5;5304340;4744271,5;5347953;4925451;4140031,25;3691389,25;1951886,12;1899218,12;2746116,5;2178701,5;5697930,5;5277279;5343097;4744271,5
70651;1;sp|P0AEK2|FABG_ECOLI;;sp|P0AEK2|FABG_ECOLI 3-oxoacyl-[acyl-carrier-protein] reductase FabG OS=Escherichia coli (strain K12) OX=83333 GN=fabG PE=1 SV=1;96,355;true;2;1;0;0;0;-1;2;2;2;2;15;15;1;1;1;1;;;;;;2;1;1;1;1;1;1;0;0;0;0;0;2;1;1;1234517,25;1278751,5;907223,56;1076005,5;232517,83;613328,5;548433,31;232733,31;918575,06;852821,5;278134,66;844719,44;1059156;1132343,25;855600;994664,69;237190,75;621454,5;541228,25;232196,22;941727,44;855551,81;280166,91;844719,44
70659;1;sp|P21893|RECJ_ECOLI;;sp|P21893|RECJ_ECOLI Single-stranded-DNA-specific exonuclease RecJ OS=Escherichia coli (strain K12) OX=83333 GN=recJ PE=1 SV=2;25,846;true;2;1;0;0;0;-1;1;1;1;1;2;2;;;;;;;;;;;;1;;0;0;0;0;;0;;;;0;1;;2506571;219599,34;247011,97;1158894,88;;829145,69;;;;248684,77;1600915,25;;2219586;207103,53;228339,05;1182185,25;;818252,75;;;;250501,83;1600915,25
70677;1;sp|P0A707|IF3_ECOLI;;sp|P0A707|IF3_ECOLI Translation initiation factor IF-3 OS=Escherichia coli (strain K12) OX=83333 GN=infC PE=1 SV=1;145,484;true;2;1;0;0;0;-1;3;3;3;3;26;26;;1;2;2;;;;;1;2;1;1;0;1;2;2;0;0;0;0;1;3;1;1;1964569,88;2158831,75;1903275,62;2052198,75;241989,78;990290,12;435537,75;406876,44;2395642,5;2015433,38;1469385;1760464,38;1685505,75;1911660,5;1794974;1897062,5;246853,05;1003410,62;429815,88;405937,47;2456023,75;2021885,75;1480121,38;1760464,38
70686;1;sp|P0A9K9|SLYD_ECOLI;;sp|P0A9K9|SLYD_ECOLI FKBP-type peptidyl-prolyl cis-trans isomerase SlyD OS=Escherichia coli (strain K12) OX=83333 GN=slyD PE=1 SV=1;84,532;true;2;1;0;0;0;-1;2;2;2;2;27;27;1;2;2;1;;;;;1;2;2;1;2;3;2;1;;;0;;1;4;2;1;1264989,75;1933518,88;1979220,5;1635125,75;;;184174,11;;880003,38;1458371,75;1759173;1095390,62;1085299,88;1712144,38;1866597,25;1511518;;;181754,52;;902183,56;1463040,75;1772026,75;1095390,62
70723;1;sp|P07118|SYV_ECOLI;;sp|P07118|SYV_ECOLI Valine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=valS PE=1 SV=2;100,765;true;2;1;0;0;0;-1;3;3;3;3;9;9;1;;;;;;;;;1;;;1;0;0;0;0;;;;0;1;0;0;780269,12;249697,06;200021,39;642337,94;93254,37;;;;134193,08;542534,12;528589,94;834923,75;669433,12;221108,48;188639,62;593780,25;95128,5;;;;137575,38;544271,06;532452,19;834923,75
70736;1;sp|P0A850|TIG_ECOLI;;sp|P0A850|TIG_ECOLI Trigger factor OS=Escherichia coli (strain K12) OX=83333 GN=tig PE=1 SV=1;804,662;true;2;1;0;0;0;-1;17;17;18;18;176;176;8;10;9;10;2;2;3;3;8;7;10;7;8;11;9;10;2;2;4;3;8;8;10;8;28998566;27935490;25949518;29207068;12593947;11806932;14040406;12842339;27589410;27888048;27405252;26948640;24879366;24737072;24472920;26999152;12847048;11963365;13855950;12812703;28284792;27977334;27605490;26948640
70739;1;sp|P0AFG3|ODO1_ECOLI;;sp|P0AFG3|ODO1_ECOLI 2-oxoglutarate dehydrogenase E1 component OS=Escherichia coli (strain K12) OX=83333 GN=sucA PE=1 SV=1;525,326;true;2;1;0;0;0;-1;13;13;13;13;127;127;3;5;7;5;;;;;7;9;8;6;4;6;8;6;0;0;0;0;8;11;9;7;8564392;9220580;8148657;8784320;2533968,25;2808762;2820178;3415106,25;7905687;8473426;8338839;8186175,5;7347833;8164887,5;7684976;8120268;2584893,5;2845976;2783128;3407225;8104947;8500553;8399767;8186175,5
70768;1;sp|P76015|DHAK_ECOLI;;sp|P76015|DHAK_ECOLI PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK OS=Escherichia coli (strain K12) OX=83333 GN=dhaK PE=1 SV=2;64,247;true;2;1;0;0;0;-1;1;1;1;1;5;5;;;;1;;;;;;1;;;0;0;0;1;;;;;;1;0;0;270345,81;289889,88;152605,66;347153,53;;;;;;141954;179758,95;274336,44;231943,62;256699,5;143921,97;320910,38;;;;;;142408,47;181072,39;274336,44
70770;1;sp|P0A705|IF2_ECOLI;;sp|P0A705|IF2_ECOLI Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=1 SV=1;162,197;true;2;1;0;0;0;-1;5;5;5;5;15;15;;1;1;;;;;;1;1;;;0;1;1;0;0;0;0;0;1;1;0;0;2060798,75;1824220,12;515479,75;1199523,5;1164249,62;1247877,38;1632781,88;1312777,62;1523702,25;650143,12;920295,38;1853307,25;1768065,5;1615359,62;486147,53;1108845,38;1187647,62;1264410,62;1611331,12;1309748;1562106,75;652224,56;927019,62;1853307,25
70782;1;sp|P37769|KDUD_ECOLI;;sp|P37769|KDUD_ECOLI 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=kduD PE=1 SV=2;317,166;true;2;1;0;0;0;-1;8;8;8;8;92;92;6;5;5;3;3;3;3;3;4;5;4;3;7;6;6;3;3;3;3;4;5;6;5;3;13015648;12163364;11985773;12107950;5334499,5;4955074;5469807;5947961;14007562;12138203;12336290;13524901;11166795;10770743;11303748;11192648;5441707;5020724,5;5397948;5934235;14360618;12177065;12426427;13524901
70796;1;sp|P0A800|RPOZ_ECOLI;;sp|P0A800|RPOZ_ECOLI DNA-directed RNA polymerase subunit omega OS=Escherichia coli (strain K12) OX=83333 GN=rpoZ PE=1 SV=1;41,062;true;2;1;0;0;0;-1;2;2;2;2;4;4;;;;;;;;;;1;;1;0;0;0;;0;0;;;0;1;0;2;437941,84;201011,14;379130,53;;301165,62;85143,35;;;151505,27;681730;457536,09;686194,12;375732,91;177996,75;357556,97;;307218,16;86271,43;;;155323,91;683912,5;460879,19;686194,12
70807;1;sp|P39325|YTFQ_ECOLI;;sp|P39325|YTFQ_ECOLI ABC transporter periplasmic-binding protein YtfQ OS=Escherichia coli (strain K12) OX=83333 GN=ytfQ PE=1 SV=1;47,903;true;2;1;0;0;0;-1;1;1;1;1;4;4;;;;;;;;;;;;1;0;0;0;0;;0;0;0;0;0;0;1;1357108,88;1507958,38;1746397,75;1098839,88;;1160326,38;1022033,5;966987,62;1192510,62;1721217;1212300,88;1702988,75;1164333,75;1335307,62;1647022,88;1015772,88;;1175699,75;1008606,5;964756,06;1222567,5;1726727,5;1221158,75;1702988,75
70816;1;sp|P00957|SYA_ECOLI;;sp|P00957|SYA_ECOLI Alanine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=alaS PE=1 SV=2;133,34;true;2;1;0;0;0;-1;3;3;3;3;22;22;1;1;1;1;;;;;2;;;1;1;1;1;2;0;0;0;0;2;0;0;1;982414;1132298;1086051,75;1338733,25;808423,12;1122052,25;891771,12;934905,38;1213036,38;849584,88;1153410,25;1061019;842863,56;1002657,69;1024252,38;1237531,5;824670,06;1136918,5;880055,5;932747,75;1243610,5;852304,75;1161837,75;1061019
70818;1;sp|P27306|STHA_ECOLI;;sp|P27306|STHA_ECOLI Soluble pyridine nucleotide transhydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=sthA PE=1 SV=5;74,914;true;2;1;0;0;0;-1;2;2;2;2;4;4;;1;;;;;;;;;;;0;1;0;0;0;0;;;0;0;0;0;1420805,12;1152638,88;779614,88;1232913;202715,22;295621,09;;;1090101,75;1494044,12;521603,25;1553320,75;1218982;1020669,75;735252,62;1139710,62;206789,19;299537,81;;;1117577,38;1498827,25;525414,44;1553320,75
70825;1;sp|P0ABK5|CYSK_ECOLI;;sp|P0ABK5|CYSK_ECOLI Cysteine synthase A OS=Escherichia coli (strain K12) OX=83333 GN=cysK PE=1 SV=2;623,87;true;2;1;0;0;0;-1;13;13;14;14;134;134;8;8;9;5;1;1;1;1;8;7;7;9;9;9;9;5;1;1;1;1;10;8;7;11;13854810;13792218;14610431;14580891;4877450;6709855;5354317,5;6610284,5;14278456;16044598;11835200;13995080;11886755;12213106;13779058;13478645;4975472,5;6798756;5283975;6595031;14638338;16095965;11921677;13995080
70826;1;sp|P0ABC7|HFLK_ECOLI;;sp|P0ABC7|HFLK_ECOLI Modulator of FtsH protease HflK OS=Escherichia coli (strain K12) OX=83333 GN=hflK PE=1 SV=1;44,965;true;2;1;0;0;0;-1;1;1;1;1;9;9;1;;1;;;;;;;1;;;2;0;1;0;;;;;0;2;0;;47376,39;61545,64;58206,01;68540,17;;;;;77217,73;87050,38;51965,29;;40646,64;54499,09;54893,93;63358,86;;;;;79163,98;87329,06;52344,99;
70831;1;sp|P0A836|SUCC_ECOLI;;sp|P0A836|SUCC_ECOLI Succinate--CoA ligase [ADP-forming] subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=sucC PE=1 SV=1;586,871;true;2;1;0;0;0;-1;14;14;15;15;158;158;9;7;4;5;4;2;5;2;8;9;7;10;9;7;4;5;4;2;5;2;8;9;7;11;21522470;22614860;18072762;21060726;9290652;8531730;9986336;9952914;19638242;19080414;20201658;22189894;18465238;20025614;17044372;19468634;9477367;8644768;9855141;9929946;20133216;19141500;20349262;22189894
70854;1;sp|P0ABB0|ATPA_ECOLI;;sp|P0ABB0|ATPA_ECOLI ATP synthase subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=atpA PE=1 SV=1;779,354;true;2;1;0;0;0;-1;18;18;18;18;185;185;9;11;11;9;4;6;2;2;7;11;12;11;9;11;11;9;4;6;3;2;7;11;12;11;23630554;24022998;23402006;24011396;11036590;9831026;11545122;11371204;23137046;23235132;24715370;24291514;20273872;21272532;22070364;22196250;11258393;9961278;11393447;11344962;23720208;23309520;24895958;24291514
70900;1;sp|P77674|ABDH_ECOLI;;sp|P77674|ABDH_ECOLI Gamma-aminobutyraldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=prr PE=1 SV=1;888,712;true;2;1;0;0;0;-1;15;15;16;16;184;184;9;10;8;9;;;1;2;10;10;8;10;11;12;8;11;0;0;1;2;13;10;8;10;15720144;15839362;15265548;15192688;5220171;5055357;5792994,5;7927121;16888982;17045400;14492897;17449390;13487122;14025867;14396898;14044195;5325081,5;5122335,5;5716889;7908826;17314660;17099970;14598792;17449390
70927;1;sp|P0A9D8|DAPD_ECOLI;;sp|P0A9D8|DAPD_ECOLI 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=dapD PE=1 SV=1;277,064;true;2;1;0;0;0;-1;6;6;6;6;60;60;2;2;3;3;;1;;1;4;5;4;3;2;2;3;3;0;1;0;1;4;5;4;3;3295212;3198635,75;3345508,5;3007057;762616,69;1623633;1763932,75;2066473,75;3262882,25;3546878;3355187,5;3251015,75;2827132,25;2832414;3155139,5;2779738;777943;1645144,88;1740759;2061704,88;3345122,25;3558233,75;3379702,75;3251015,75
70932;1;sp|P05055|PNP_ECOLI;;sp|P05055|PNP_ECOLI Polyribonucleotide nucleotidyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=pnp PE=1 SV=3;345,558;true;2;1;0;0;0;-1;9;9;9;9;94;94;5;5;5;4;;;1;1;6;4;5;7;6;5;5;4;0;0;1;1;6;5;6;9;6146322;6395764;5228229;5962265,5;2132289;2135269,5;1954891,5;1862333,5;6109361,5;6481391,5;5734094,5;5836043;5273246,5;5663493,5;4930728;5511546,5;2175141,5;2163560,25;1929209,25;1858035,5;6263346,5;6502141,5;5775991,5;5836043
70964;1;sp|P0ABA6|ATPG_ECOLI;;sp|P0ABA6|ATPG_ECOLI ATP synthase gamma chain OS=Escherichia coli (strain K12) OX=83333 GN=atpG PE=1 SV=1;52,176;true;2;1;0;0;0;-1;2;2;2;2;4;4;;1;;;1;;;;1;;1;;0;1;0;0;1;0;0;0;1;0;1;0;706188,38;729525,5;594156,44;695467,81;454638,97;223504,11;266604,97;371505,56;544566,88;220487,12;566967,12;537075,38;605875,44;645999,88;560347,31;642893,81;463775,84;226465,34;263102,44;370648,22;558292,5;221193,02;571109,75;537075,38
70966;1;sp|P76298|FLHA_ECOLI;;sp|P76298|FLHA_ECOLI Flagellar biosynthesis protein FlhA OS=Escherichia coli (strain K12) OX=83333 GN=flhA PE=3 SV=1;22,024;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;0;0;0;;0;0;0;;;;;;195473,55;175036,06;94390,88;;306488,25;258401,95;227422,48;;;;;;198063,41;172736,52;94173,04;;307469,47;260290,02;227422,48
70976;1;sp|P75981|JAYE_ECOLI;;sp|P75981|JAYE_ECOLI Putative protein JayE OS=Escherichia coli (strain K12) OX=83333 GN=jayE PE=5 SV=1;22,541;true;2;1;0;0;0;-1;1;1;1;1;4;4;1;1;1;1;;;;;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1449704;1477842,88;1670359,38;1600161,62;694670,12;596043,38;668846,19;613605,62;1441100,5;1524208;1837595;1825546,25;1243775,88;1308640,12;1575311,25;1479197,12;708630,94;603940,44;660059,19;612189,56;1477423;1529087,75;1851021,75;1825546,25
70977;1;sp|P0AEM9|FLIY_ECOLI;;sp|P0AEM9|FLIY_ECOLI L-cystine-binding protein FliY OS=Escherichia coli (strain K12) OX=83333 GN=fliY PE=1 SV=1;157,385;true;2;1;0;0;0;-1;5;5;5;5;42;42;3;2;3;1;;;;;3;2;4;3;3;2;3;1;0;0;0;0;3;2;4;3;2496358,5;2288548;2027513,5;2425313;1203132,38;1112696,88;957521,06;846094,69;2175520,75;2505515;2694576,25;2563298;2141754,75;2026525,12;1912142,5;2241971,25;1227311,75;1127439,25;944941,62;844142,12;2230354;2513536,25;2714264,75;2563298
71006;1;sp|P0ABD5|ACCA_ECOLI;;sp|P0ABD5|ACCA_ECOLI Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=accA PE=1 SV=2;65,122;true;2;1;0;0;0;-1;2;2;2;2;7;7;;;;;;;;;1;;;;;0;0;0;;;;0;1;0;0;0;;227127;319959,56;286393,97;;;;94056,23;202808,55;178733,25;213129,77;309388;;201122,53;301752,97;264743,97;;;;93839,17;207920,27;179305,47;214687,05;309388
71023;1;sp|P77187|YAHF_ECOLI;;sp|P77187|YAHF_ECOLI Uncharacterized protein YahF OS=Escherichia coli (strain K12) OX=83333 GN=yahF PE=4 SV=1;22,415;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;;0;;;;0;;;;;;;;412504,03;;;;263717,19;;;;;;;;389031,41;;;;260252,59;;;;;
71041;1;sp|P77538|YFHR_ECOLI;;sp|P77538|YFHR_ECOLI Uncharacterized protein YfhR OS=Escherichia coli (strain K12) OX=83333 GN=yfhR PE=3 SV=4;22,521;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;1;;;;0;0;0;0;;;;;1;0;0;0;521433,84;582233,19;405511,34;523175,28;;;;;309106,56;237421,31;274372,06;326415,56;447365;515571,53;382436,62;483625,75;;;;;316897,5;238181,41;276376,81;326415,56
